"db_id","resource_name","status","debut_yr","total_articles","total_citations","start","transition"
"NAR9254","RhizoBase","yes",2014,1,12,"online_start","online_only"
"NAR9255","RiceWiki","yes",2014,1,4,"online_start","online_only"
"NAR9256","RISSC: Ribosomal Intergenic Spacer Sequence Collection","no",2001,1,47,"online_start","online_only"
"NAR9257","RNA Virus Database","no",2009,1,8,"online_start","online_only"
"NAR9258","RNABase","no",2003,1,33,"online_start","online_only"
"NAR9259","ROUGE","yes",2004,1,20,"online_start","online_only"
"NAR9260","RsGDB: Rhodobacter sphaeroides genome database","no",1999,1,11,"online_start","online_only"
"NAR9261","RSNPBase","yes",2014,1,36,"online_start","online_only"
"NAR9262","RTCGD","no",2004,1,239,"online_start","online_only"
"NAR9263","RTKdb: Receptor Tyrosine Kinase DataBase","no",2003,1,22,"online_start","online_only"
"NAR9264","S4","no",2005,1,12,"online_start","online_only"
"NAR9265","SALAD database","yes",2010,1,35,"online_start","online_only"
"NAR9266","SaRAD ","yes",2005,1,9,"online_start","online_only"
"NAR9267","SCOR: Structural Classification of RNA","no",2002,2,154,"online_start","online_only"
"NAR9268","SDR: Specificity Determining Residue Database","no",2009,1,13,"online_start","online_only"
"NAR9269","SEED","yes",2014,1,306,"online_start","online_only"
"NAR9270","SGCEdb: Structural Fenomics focusing on Caenorhabditis Elegans database","no",2006,1,2,"online_start","online_only"
"NAR9271","SGD Genome Snapshot","no",2006,1,65,"online_start","online_only"
"NAR9272","SIB: Swiss Institute of Bioinformatics","yes",2016,1,1,"online_start","online_only"
"NAR9273","SIEGE: Smoking Induced Epithelial Gene Expression","no",2005,1,20,"online_start","online_only"
"NAR9274","SilkDB: Silkworm Knowledgebase","yes",2005,2,256,"online_start","online_only"
"NAR9275","Site Specific Methylation","never_www",1991,4,465,"online_start","online_only"
"NAR9275","Site Specific Methylation","never_www",1991,4,465,"offline_start","never_transitioned"
"NAR9276","SitesBase","no",2006,1,72,"online_start","online_only"
"NAR9277","Small RNA database (Reddy)","no",1991,7,56,"online_start","online_only"
"NAR9277","Small RNA database (Reddy)","no",1991,7,56,"offline_start","transitioned"
"NAR9278","small subunit (16S- and 16S-like) ribosomal RNA structures","no",1993,2,508,"offline_start","transitioned"
"NAR9278","small subunit (16S- and 16S-like) ribosomal RNA structures","no",1993,2,508,"online_start","online_only"
"NAR9279","Snap: Single Nucleotide Polymorphism Annotation Platform","no",2007,1,29,"online_start","online_only"
"NAR9280","snoRNA Database","no",1999,1,63,"online_start","online_only"
"NAR9281","SNP Cnsortium Website","no",2003,1,111,"online_start","online_only"
"NAR9282","Sputnik","no",2003,1,38,"online_start","online_only"
"NAR9283","STACK: Sequence Tag Alignment and Consensus Knowledgebase","no",2001,1,95,"online_start","online_only"
"NAR9284","Stanford Biomedical Abbreviation Server","no",2005,1,9,"online_start","online_only"
"NAR9285","Sulfolobus database","no",2007,1,11,"online_start","online_only"
"NAR9286","SURFACE: SUrface Residues and Functions Annotated, Compared and Evaluated","yes",2004,1,50,"online_start","online_only"
"NAR9287","SV40 T Antigen Database","no",1996,2,9,"offline_start","transitioned"
"NAR9287","SV40 T Antigen Database","no",1996,2,9,"online_start","online_only"
"NAR9288","SWISS-PROT","yes",1991,10,5258,"online_start","online_only"
"NAR9288","SWISS-PROT","yes",1991,10,5258,"offline_start","transitioned"
"NAR9290","TFD: Transcription Factors Database","never_www",1992,2,167,"online_start","online_only"
"NAR9290","TFD: Transcription Factors Database","never_www",1992,2,167,"offline_start","never_transitioned"
"NAR9291","tGRAP","no",2002,1,22,"online_start","online_only"
"NAR9292","TMAD","no",2008,1,30,"online_start","online_only"
"NAR9293","TMPDB","yes",2003,1,60,"online_start","online_only"
"NAR9294","tmRNA Website","yes",1998,6,221,"online_start","online_only"
"NAR9295","TopPTM","yes",2014,1,8,"online_start","online_only"
"NAR9296","TOPS","no",2004,1,74,"online_start","online_only"
"NAR9297","TP53 Website","yes",2013,1,38,"online_start","online_only"
"NAR9298","TransfactomeDB","no",2008,1,15,"online_start","online_only"
"NAR9299","Transgenic Rodent Mutations Database","yes",1996,3,80,"online_start","online_only"
"NAR9300","trEST","yes",2004,1,5,"online_start","online_only"
"NAR9301","trGEN","yes",2004,1,5,"online_start","online_only"
"NAR9302","TrichDB","yes",2009,1,48,"online_start","online_only"
"NAR9303","TRIPLES: TRansposon-lnsertion Phenotypes, Localization and Expression in Saccharomyces","no",2000,2,93,"online_start","online_only"
"NAR9304","U-insertion/deletion Edited Sequence Database","no",1998,1,34,"online_start","online_only"
"NAR9305","UCSC Proteome Browser","no",2005,1,37,"online_start","online_only"
"NAR9306","UCSC Table Browser","no",2004,1,692,"online_start","online_only"
"NAR9307","UDB","no",2003,1,24,"online_start","online_only"
"NAR9308","UET: Universal Evolutionary Trace","yes",2016,1,1,"online_start","online_only"
"NAR9309","UKPMC: UK PubMed Central","yes",2011,1,27,"online_start","online_only"
"NAR9310","UMD-BRCA2","no",2012,1,12,"online_start","online_only"
"NAR9311","UMLS: Unified Medical Language System","yes",2004,1,931,"online_start","online_only"
"NAR9312","Uniprot GOA: Gene Ontology Annotation","yes",2012,1,165,"online_start","online_only"
"NAR9313","uRNA database","no",1996,2,26,"online_start","online_only"
"NAR9314","VHL Gene Database","no",1998,1,98,"online_start","online_only"
"NAR9315","VirGen","no",2004,1,16,"online_start","online_only"
"NAR9316","Virgil","no",1998,2,7,"online_start","online_only"
"NAR9317","Viroid and Viroid-Like RNA Database","no",1997,4,29,"online_start","online_only"
"NAR9318","VirusMINT","no",2009,1,107,"online_start","online_only"
"NAR9319","VMD: VBI Microbial Database","no",2006,1,22,"online_start","online_only"
"NAR9320","VNTRDB: Variable Number Tandem Repeat DataBase","no",2007,1,21,"online_start","online_only"
"NAR9321","Wanda","no",2002,1,29,"online_start","online_only"
"NAR9322","WIT: What Is There","no",2000,1,274,"online_start","online_only"
"NAR9323","WT1 Gene Database","never_www",1998,1,33,"offline_start","never_transitioned"
"NAR9324","wwPDB: World Wide Protein Data Bank","yes",2007,2,630,"online_start","online_only"
"NAR9325","xBASE","no",2006,2,144,"online_start","online_only"
"NAR9326","Xpro","no",2004,1,19,"online_start","online_only"
"NAR9327","XREFdb","no",2000,1,9,"online_start","online_only"
"NAR9328","Yale Mutation Databases","no",1994,4,16,"offline_start","transitioned"
"NAR9328","Yale Mutation Databases","no",1994,4,16,"online_start","online_only"
"NAR9329","YPD: Yeast Proteome Database","no",1996,5,555,"online_start","online_only"
"NAR9330","YPL.db: Yeast Protein Localization DataBase","no",2002,1,36,"online_start","online_only"
"NAR9331","ZmDB: maize genome database ","no",2000,2,81,"online_start","online_only"
