"db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status","debut_yr","total_articles","total_citations","article_status","issue_rank","issue_percent_rank","ave_issue_percent_rank","quartile"
"MBDC0276",877,"RCSB PDB: Protein Data Bank","http://www.pdb.org/","yes","not_applicable","2017","not_applicable",2003,250,"yes",2000,9,17915,"update",25,0.81203007518797,0.774181182597738,1
"MBDC1139",811,"SMD: Stanford Microarray Database","http://genome-www.stanford.edu/microarray/","no","not found","not_applicable","not_applicable",2003,248,"no",2001,5,940,"update",26,0.804511278195489,0.773176341064328,1
"MBDC0091",856,"PlasmoDB","http://PlasmoDB.org","yes","not_applicable","2017","not_applicable",2003,217,"yes",2001,4,714,"update",27,0.796992481203008,0.690120470622096,2
"NAR9027",882,"BayGenomics","http://baygenomics.ucsf.edu/","no","not found","not_applicable","not_applicable",2003,180,"no",2003,1,180,"debut",28,0.789473684210526,0.789473684210526,1
"MBDC0461",815,"ERGO","http://ergo.integratedgenomics.com/ERGO/","yes","not_applicable","2014","Access - Other; ERGO is provided only under subscription",2003,171,"yes",2003,1,171,"debut",29,0.781954887218045,0.781954887218045,1
"MBDC0027",841,"Ensembl","http://www.ensembl.org/","yes","not_applicable","2016","not_applicable",2003,168,"yes",2002,15,6128,"update",31,0.766917293233083,0.884532179089651,1
"MBDC0352",867,"HGT-DB: Horizontal Gene Transfer DataBase","http://www.fut.es/~debb/HGT","no","service unavailable","not_applicable","not_applicable",2003,168,"no",2003,1,168,"debut",30,0.774436090225564,0.774436090225564,1
"MBDC0087",795,"MGD: Mouse Genome Database","http://www.informatics.jax.org","yes","not_applicable","2016","not_applicable",2003,165,"yes",1997,20,1878,"update",32,0.759398496240602,0.633001319915661,2
"MBDC0356",798,"RTPrimerDB","http://www.realtimeprimerdatabase.ht.st","no","can't be reached","not_applicable","not_applicable",2003,164,"yes",2003,3,332,"debut",33,0.75187969924812,0.664491014043533,2
"MBDC0375",800,"NESbase: Nuclear Export Signal database ","http://www.cbs.dtu.dk/databases/NESbase/","yes","not_applicable","2016","not_applicable",2003,155,"yes",2003,1,155,"debut",34,0.744360902255639,0.744360902255639,2
"MBDC0172",861,"IMGT: ImMunoGeneTics database","http://imgt.cines.fr","no","can't be reached","not_applicable","not_applicable",2003,147,"yes",1997,9,1370,"update",35,0.736842105263158,0.773396754612089,1
"MBDC0258",855,"CATH: Class, Architecture, Topology, Homology","http://www.biochem.ucl.ac.uk/bsm/cath","yes","not_applicable","2016","not_applicable",2003,143,"yes",1999,10,1187,"update",36,0.729323308270677,0.701977225987585,2
"MBDC0270",775,"NCBI MMDB: Molecular Modeling DataBase","http://www.ncbi.nlm.nih.gov/Entrez/structure.html","no","not found","not_applicable","not_applicable",2003,136,"yes",1999,7,407,"update",38,0.714285714285714,0.545535452872409,2
"MBDC0391",899,"NCBI Reference Sequences: RefSeq","http://www.ncbi.nih.gov/RefSeq/","yes","not_applicable","2017","not_applicable",2003,136,"yes",2003,9,3655,"debut",37,0.721804511278195,0.908301113364358,1
"MBDC0566",810,"PRODORIC","http://prodoric.tu-bs.de","yes","not_applicable","2008","not_applicable",2003,134,"yes",2003,2,168,"debut",39,0.706766917293233,0.535703900635567,2
"MBDC0232",844,"ARED: Adenylate uridylate-Rich Elements Database","http://rc.kfshrc.edu.sa/ared","no","related generic reseach institution site redirect","not_applicable","not_applicable",2003,131,"yes",2001,4,711,"update",40,0.699248120300752,0.733259314712949,2
"MBDC0262",807,"MolMovDB: Database of Macromolecular Motions","http://molmovdb.org/","no","can't be reached","not_applicable","not_applicable",2003,130,"yes",2003,2,235,"debut",42,0.684210526315789,0.672352176738142,2
"NAR9018",777,"ASAP: Alternative Splicing Annotation Project","http://www.bioinformatics.ucla.edu/ASAP","no","related generic reseach institution site redirect","not_applicable","not_applicable",2003,130,"no",2003,2,200,"debut",41,0.691729323308271,0.666887388926863,2
"MBDC0359",848,"ToxoDB","http://ToxoDB.org","yes","not_applicable","2017","not_applicable",2003,126,"yes",2003,2,326,"debut",43,0.676691729323308,0.771500944875558,1
"MBDC0372",822,"SDAP: Structural Database of Allergenic Proteins","http://fermi.utmb.edu/SDAP","yes","not_applicable","unknown","not_applicable",2003,125,"yes",2003,1,125,"debut",44,0.669172932330827,0.669172932330827,2
"MBDC0563",878,"PlantProm","http://mendel.cs.rhul.ac.uk/ ","no","can't be reached","not_applicable","not_applicable",2003,122,"no",2003,1,122,"debut",45,0.661654135338346,0.661654135338346,2
"MBDC0427",888,"CATMA: Complete Arabidopsis Transcriptome MicroArray","http://www.catma.org/","yes","not_applicable","unknown","Disambiguation; related but different from CATdb: Complete Arabidopsis Transcriptome Database",2003,121,"yes",2003,1,121,"debut",46,0.654135338345865,0.654135338345865,2
"MBDC0415",884,"ASAP: A Systematic Annotation Package","https://asap.ahabs.wisc.edu/annotation/php/ASAP1.htm","no","not found","not_applicable","not_applicable",2003,120,"yes",2003,2,165,"debut",47,0.646616541353384,0.527011974380395,2
"MBDC0368",785,"Lipase Engineering Database","http://www.led.uni-stuttgart.de","yes","not_applicable","2009","not_applicable",2003,111,"yes",2003,1,111,"debut",49,0.631578947368421,0.631578947368421,2
"NAR9281",893,"SNP Cnsortium Website","http://snp.cshl.org","no","can't be reached","not_applicable","not_applicable",2003,111,"no",2003,1,111,"debut",48,0.639097744360902,0.639097744360902,2
"MBDC0737",793,"TIGR Rice Genome Annotation Resource","http://www.tigr.org/tdb/e2k1/osa1/","no","discontinued notice","not_applicable","not_applicable",2003,108,"no",2003,2,653,"debut",50,0.62406015037594,0.792143711551606,1
"MBDC0376",842,"NLSdb: Nuclear Localization Signals Database","http://cubic.bioc.columbia.edu/db/NLSdb/","no","can't be reached","not_applicable","not_applicable",2003,107,"no",2003,1,107,"debut",51,0.616541353383459,0.616541353383459,2
"MBDC0510",851,"InterDom","http://InterDom.lit.org.sg","no","can't be reached","not_applicable","not_applicable",2003,104,"no",2003,1,104,"debut",52,0.609022556390977,0.609022556390977,2
"MBDC0224",889,"REBASE: Restriction Enzymes and methylases dataBASE","http://rebase.neb.com/rebase/rebase.htm","no","not found","not_applicable","Link; terrible URL but that's what's in paper",2003,100,"yes",1991,15,1202,"update",53,0.601503759398496,0.591967837744961,2
"MBDC0354",818,"PEDANT","http://pedant-gsf.de","no","can't be reached","not_applicable","not_applicable",2003,94,"no",2003,4,215,"debut",55,0.586466165413534,0.453366335067956,3
"NAR9109",860,"GlycoSuiteDB","http://www.glycosuite.com","no","unrelated site redirect","not_applicable","not_applicable",2003,94,"no",2001,2,167,"update",54,0.593984962406015,0.577604726100967,2
"MBDC0506",772,"INFEVERS: INternet periodic FEVERS","http://fmf.igh.cnrs.fr/infevers/","yes","not_applicable","unknown","not_applicable",2003,92,"yes",2003,1,92,"debut",56,0.578947368421053,0.578947368421053,2
"MBDC0248",831,"SRPDB: Signal Recognition Particle Database","http://bio.lundberg.gu.se/dbs/SRPDB/SRPDB.html","yes","not_applicable","unknown","Access - Failure Notes; just this very last mirror site still up",2003,89,"yes",1992,11,296,"update",57,0.571428571428571,0.302306008498003,3
"MBDC0051",880,"WormBase","http://www.wormbase.org/","yes","not_applicable","2017","not_applicable",2003,88,"yes",2001,11,1142,"update",58,0.56390977443609,0.680764031108311,2
"NAR9161",863,"MBDC: Molecular Biology Database Collection","http://nar.oupjournals.org","no","related generic publisher site redirect","not_applicable","not_applicable",2003,87,"yes",1999,17,917,"update",59,0.556390977443609,0.530002943264677,2
"NAR9060",859,"EMBL-EBI E-MSD: Macromolecular Structure Database","http://www.ebi.ac.uk/msd","yes","not_applicable","2016","Access - Transfer/Redirect; redirects to PDB Europe",2003,82,"yes",2003,4,253,"debut",60,0.548872180451128,0.47284566780937,3
"MBDC0101",868,"ZFIN: Zebrafish Information Network","http://zfin.org","yes","not_applicable","unknown","not_applicable",2003,81,"yes",2001,6,616,"update",61,0.541353383458647,0.690479410491591,2
"MBDC0528",820,"MBGD: MicroBial Genome Database for comparative analysis","http://mbgd.genome.ad.jp/","yes","not_applicable","2015","not_applicable",2003,78,"yes",2003,5,215,"debut",62,0.533834586466165,0.487414559125085,3
"MBDC0002",869,"EMBL-EBI ENA: European Nucleotide Archive","http://www.ebi.ac.uk/embl/","yes","not_applicable","2017","not_applicable",2003,74,"yes",1991,23,1469,"update",63,0.526315789473684,0.577741025455989,2
"MBDC0547",801,"OGRe: Organellar Genome Retrieval","http://www.bioinf.man.ac.uk/ogre","no","not found","not_applicable","not_applicable",2003,74,"no",2003,1,74,"debut",64,0.518796992481203,0.518796992481203,2
"MBDC0578",802,"Arabidopsis SeedGenes project","http://www.seedgenes.org","yes","not_applicable","2010","not_applicable",2003,72,"yes",2003,1,72,"debut",65,0.511278195488722,0.511278195488722,2
"MBDC0277",870,"PDB-REPRDB","http://www.cbrc.jp/pdbreprdb/","no","can't be reached","not_applicable","not_applicable",2003,70,"no",2001,2,127,"update",66,0.503759398496241,0.512083780880773,2
"MBDC0369",814,"NPD: Nuclear Protein Database","http://npd.hgu.mrc.ac.uk","yes","not_applicable","unknown","not_applicable",2003,67,"yes",2003,1,67,"debut",68,0.488721804511278,0.488721804511278,3
"NAR9143",897,"IRESdb: Internal Ribosome Entry Sites database","http://ifr31w3.toulouse.inserm.fr/IRESdatabase/","no","can't be reached","not_applicable","not_applicable",2003,67,"no",2003,1,67,"debut",67,0.496240601503759,0.496240601503759,3
"MBDC0001",771,"DDBJ: DNA Data Bank of Japan","http://www.ddbj.nig.ac.jp","yes","not_applicable","2016","not_applicable",2003,66,"yes",1997,19,586,"update",69,0.481203007518797,0.369554033710743,3
"NAR9182",900,"Mobile Group II Introns","http://www.fp.ucalgary.ca/group2introns/","yes","not_applicable","unknown","Examples dates; probably 2008 - two last modified on there - ambig",2003,66,"yes",2003,1,66,"debut",70,0.473684210526316,0.473684210526316,3
"MBDC0341",791,"TRANSPATH","http://www.biobase.de/pages/products/databases.html","yes","not_applicable","unknown","Service Status; Funding; commerical veriosn + free version that requires an account",2003,64,"yes",2003,2,146,"debut",71,0.466165413533835,0.535551842569386,2
"NAR9064",782,"EMBL-EBI Proteome Analysis Database","http://www.ebi.ac.uk/proteome/","no","can't be reached","not_applicable","not_applicable",2003,61,"no",2001,2,135,"update",72,0.458646616541353,0.520139634801289,2
"NAR9293",896,"TMPDB","http://bioinfo.si.hirosaki-u.ac.jp/~TMPDB/","yes","not_applicable","unknown","not_applicable",2003,60,"yes",2003,1,60,"debut",73,0.451127819548872,0.451127819548872,3
"MBDC0488",792,"GrainGenes","http://www.graingenes.org","yes","not_applicable","2017","not_applicable",2003,59,"yes",2003,1,59,"debut",74,0.443609022556391,0.443609022556391,3
"MBDC0337",843,"CORG: Comparative Regulatory Genomics","http://corg.molgen.mpg.de","no","can't be reached","not_applicable","not_applicable",2003,57,"no",2003,2,58,"debut",75,0.43609022556391,0.218045112781955,4
"MBDC0564",839,"Plant snoRNA database","http://www.scri.sari.ac.uk/plantℕoRNA/","no","not found","not_applicable","not_applicable",2003,57,"no",2003,1,57,"debut",76,0.428571428571429,0.428571428571429,3
"MBDC0567",892,"ProtoNet","http://www.protonet.cs.huji.ac.il","yes","not_applicable","unknown","Examples dates; Example of ""Updated: November 2012"" ….?",2003,55,"yes",2003,3,122,"debut",77,0.421052631578947,0.386142122984228,3
"MBDC0250",824,"tmRDB: tmRNA database","http://www.ag.auburn.edu/mirror/tmRDB/","yes","not_applicable","unknown","not_applicable",2003,52,"yes",1998,6,147,"update",78,0.413533834586466,0.256226192726169,3
"MBDC0117",883,"University of Minnesota Biocatalysis/Biodegradation Database","http://umbbd.ahc.umn.edu/","no","can't be reached","not_applicable","not_applicable",2003,50,"no",1999,6,334,"update",79,0.406015037593985,0.457139926343733,3
"MBDC0119",845,"ALFRED: Allele Frequency Database ","http://alfred.med.yale.edu","yes","not_applicable","unknown","not_applicable",2003,47,"yes",2000,4,144,"update",80,0.398496240601504,0.374382290188109,3
"MBDC0021",788,"RECODE","http://recode.genetics.utah.edu/","no","can't be reached","not_applicable","not_applicable",2003,46,"yes",2001,3,116,"update",82,0.383458646616541,0.323410377796343,3
"MBDC0357",858,"SGD: Saccharomyces Genome Database","http://genome-www.stanford.edu/Saccharomyces/","yes","not_applicable","2017","not_applicable",2003,46,"yes",1998,14,2094,"update",81,0.390977443609023,0.665053335496153,2
"MBDC0559",787,"PGDB: Prostate Gene Database ","http://www.ucsf.edu/pgdb","no","related generic reseach institution site redirect","not_applicable","not_applicable",2003,43,"no",2003,1,43,"debut",83,0.37593984962406,0.37593984962406,3
"MBDC0208",838,"PIR IProClass","http://pir.georgetown.edu/iproclass/","yes","not_applicable","2016","not_applicable",2003,39,"yes",1999,4,85,"update",86,0.353383458646617,0.230308301810427,4
"MBDC0381",846,"ncRNAdb: Noncoding RNAs database","http://biobases.ibch.poznan.pl/ncRNA/","yes","not_applicable","unknown","not_applicable",2003,39,"yes",1999,5,285,"update",84,0.368421052631579,0.514087735572698,2
"MBDC0539",885,"MtDB: Medicago truncatula transcriptome DataBase","http://www.medicago.org/MtDB","no","unrelated site redirect","not_applicable","not_applicable",2003,39,"no",2003,1,39,"debut",85,0.360902255639098,0.360902255639098,3
"NAR9282",832,"Sputnik","http://mips.gsf.de/proj/sputnik/","no","not found","not_applicable","not_applicable",2003,38,"no",2003,1,38,"debut",87,0.345864661654135,0.345864661654135,3
"MBDC0274",840,"PALI","http://pauling.mbu.iisc.ernet.in/~pali","no","not found","not_applicable","not_applicable",2003,37,"no",2001,2,111,"update",88,0.338345864661654,0.454887218045113,3
"MBDC0122",812,"Atlas of Genetics and Cytogenetics in Oncology and Haematology","http://www.infobiogen.fr/services/chromcancer","no","can't be reached","not_applicable","not_applicable",2003,34,"yes",1999,5,121,"update",89,0.330827067669173,0.265862637961363,3
"MBDC0226",875,"MitoDrome","http://bighost.area.ba.cnr.it/BIG/MitoDrome","no","can't be reached","not_applicable","not_applicable",2003,33,"no",2003,1,33,"debut",90,0.323308270676692,0.323308270676692,3
"NAR9258",830,"RNABase","http://www.rnabase.org","no","can't be reached","not_applicable","not_applicable",2003,33,"no",2003,1,33,"debut",91,0.315789473684211,0.315789473684211,3
"MBDC0281",834,"PIR RESID","http://pir.georgetown.edu/pirwww/dbinfo/resid.html","no","not found","not_applicable","not_applicable",2003,32,"no",1999,4,57,"update",92,0.308270676691729,0.147335341459238,4
"MBDC0019",823,"MethDB: Methylation DataBase ","http://www.methdb.net","yes","not_applicable","2009","not_applicable",2003,31,"yes",2001,2,78,"update",93,0.300751879699248,0.359559613319012,3
"MBDC0205",784,"CluSTr","http://www.ebi.ac.uk/clustr/","no","not found","not_applicable","not_applicable",2003,30,"no",2003,1,30,"debut",97,0.270676691729323,0.270676691729323,3
"MBDC0304",826,"WorfDB: Worm ORFeome DataBase","http://worfdb.dfci.harvard.edu","yes","not_applicable","unknown","not_applicable",2003,30,"yes",2003,1,30,"debut",95,0.285714285714286,0.285714285714286,3
"NAR9218",797,"PEP: Predictions for Entire Proteomes","http://cubic.bioc.columbia.edu/pep","no","can't be reached","not_applicable","not_applicable",2003,30,"no",2003,1,30,"debut",96,0.278195488721805,0.278195488721805,3
"NAR9331",825,"ZmDB: maize genome database ","http://zmdb.iastate.edu/","no","can't be reached","not_applicable","Disambiguation; different from MaizeDB see DOCX notes; integrated database for maize genome research",2003,30,"no",2000,2,81,"update",94,0.293233082706767,0.398790454396862,3
"MBDC0548",829,"OMIA: Online Mendelian Inheritance in Animals","http://www.angis.org.au/omia","no","not found","not_applicable","not_applicable",2003,28,"no",2003,2,58,"debut",98,0.263157894736842,0.255035737491878,3
"NAR9184",894,"MPIMP: Mitochondrial Protein Import Machinery of Plants","http://millar3.biochem.uwa.edu.au/~lister/index.html","no","not found","not_applicable","not_applicable",2003,28,"no",2003,1,28,"debut",99,0.255639097744361,0.255639097744361,3
"MBDC0138",828,"KDBI: Kinetic Data of Biomolecular Interactions","http://xin.cz3.nus.edu.sg/group/kdbi/kdbi.asp","no","can't be reached","not_applicable","not_applicable",2003,25,"yes",2003,2,36,"debut",100,0.24812030075188,0.173783907282017,4
"MBDC0350",789,"GeneCards","http://bioinfo.weizmann.ac.il/cards/","no","not found","not_applicable","not_applicable",2003,24,"no",2003,1,24,"debut",101,0.240601503759398,0.240601503759398,4
"MBDC0351",808,"GPI: GenoPlante-Info","http://genoplante-info.infobiogen.fr/","no","can't be reached","not_applicable","not_applicable",2003,24,"no",2003,1,24,"debut",104,0.218045112781955,0.218045112781955,4
"MBDC0366",789,"HORDE: Human Olfactory Receptor Data Explora-torium","http://bioinfo.weizmann.ac.il/HORDE","no","not found","not_applicable","not_applicable",2003,24,"no",2003,1,24,"debut",102,0.233082706766917,0.233082706766917,4
"NAR9044",789,"CroW 21","http:// bioinfo.weizmann.ac.il/crow21","no","not found","not_applicable","not_applicable",2003,24,"no",2003,1,24,"debut",103,0.225563909774436,0.225563909774436,4
